Indnum	Group	Activity	Units	Consumption	Quality_of_Life_Importance__1_10	solar powered  water heater	gas water heater	electric water heater - peak hours	electric water heater - off peak hours	gas	natural gas	hybrid	electric - peak hours	electric - off peak hours	Jet Fuel	waste management	CarbonFootprint
778	5	car trips - driver and self	miles	23.0	35.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.012742
778	5	car trips - 2+ people with multiple end points	miles	20.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.0070799999999999995
778	5	trips using public ground transportation	bags	16.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778	6	bags of garbage disposed	bags	24.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
778	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
778	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
778	6	large items disposed	items	2.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0422
779	1	Household heating => 70F	hours	9.0	67.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.003924
779	1	Household heating < 70F	hours	4.0	64.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.003488
779	1	Use of heat pump	hours	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	1	Use of air conditioner	hours	20.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	2	shower - short	count	7.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	2	shower - long (> 3 min)	count	35.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	2	bath	count	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	2	wash-up	count	37.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	3	use of dishwasher	count	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	3	use of clothes washer	count	6.0	47.0	0.0	0.000199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011940000000000002
779	3	use of clothes dryer	count	4.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	3	use of  oven	count	9.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	3	use of self-clean feature of electric oven	count	3.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	4	TV/computer use	count	61.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	5	air travel - large plane	miles	3055.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0408	0.0	0.0
779	5	car trips- self only	miles	268.0	43.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.147668
779	5	car trips - driver and self	miles	31.0	34.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.017174000000000002
779	5	car trips - 2+ people with multiple end points	miles	22.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.007788
779	5	trips using public ground transportation	bags	13.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	6	bags of garbage disposed	bags	26.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
779	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
779	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
779	6	large items disposed	items	1.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0211
780	1	Household heating => 70F	count	2.0	66.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.000872
780	1	Household heating < 70F	count	8.0	85.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.006976
780	1	Use of heat pump	count	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	1	Use of air conditioner	count	16.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	2	shower - short	count	7.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	2	shower - long (> 3 min)	count	20.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	2	bath	count	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	2	wash-up	count	48.0	34.0	0.0	4.2e-05	6.7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002616
780	3	use of dishwasher	count	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	3	use of clothes washer	count	2.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	3	use of clothes dryer	count	4.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122	0.0	0.0	0.000488
780	3	use of cooking range	count	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135	0.0	0.0	0.002295
780	3	use of  oven	count	11.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0016499999999999998
780	3	use of self-clean feature of electric oven	count	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	4	TV/computer use	count	58.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	5	air travel - large plane	miles	2105.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0408	0.0	0.0
780	5	car trips- self only	miles	271.0	44.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.14932099999999998
780	5	car trips - driver and self	miles	27.0	19.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.014958
780	5	car trips - 2+ people with multiple end points	miles	30.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.01062
780	5	trips using public ground transportation	bags	14.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	6	bags of garbage disposed	bags	21.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
780	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
780	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
780	6	large items disposed	items	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0422
781	1	Household heating => 70F	hours	8.0	67.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.003488
781	1	Household heating < 70F	hours	6.0	65.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.0052320000000000005
781	1	Use of heat pump	hours	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	1	Use of air conditioner	hours	31.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	2	shower - short	count	8.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	2	shower - long (> 3 min)	count	14.0	78.0	0.0	0.0	0.0	0.000312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004368
781	2	bath	count	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	2	wash-up	count	38.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	3	use of dishwasher	count	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	3	use of clothes washer	count	7.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	3	use of clothes dryer	count	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	3	use of  oven	count	11.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	3	use of self-clean feature of electric oven	count	1.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	4	TV/computer use	count	63.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	5	air travel - large plane	miles	3425.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	5	car trips- self only	miles	402.0	50.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.22150199999999998
781	5	car trips - driver and self	miles	23.0	24.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.012742
781	5	car trips - 2+ people with multiple end points	miles	16.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.005664
781	5	trips using public ground transportation	bags	17.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	6	bags of garbage disposed	bags	17.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
781	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
781	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
781	6	large items disposed	items	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
782	1	Household heating => 70F	count	10.0	72.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.00436
782	1	Household heating < 70F	count	1.0	81.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.000872
782	1	Use of heat pump	count	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	1	Use of air conditioner	count	17.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	2	shower - short	count	2.0	87.0	0.0	0.0	0.0	0.000199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000398
782	2	shower - long (> 3 min)	count	26.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	2	bath	count	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	2	wash-up	count	42.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	3	use of dishwasher	count	0.0	21.0	0.0	0.000165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	3	use of clothes washer	count	3.0	33.0	0.0	0.0	0.0	0.00038199999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011459999999999999
782	3	use of clothes dryer	count	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122	0.0	0.0	0.000244
782	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135	0.0	0.0	0.0
782	3	use of  oven	count	12.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0018
782	3	use of self-clean feature of electric oven	count	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	4	TV/computer use	count	61.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	5	air travel - large plane	miles	3923.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	5	car trips- self only	miles	294.0	46.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.16199399999999997
782	5	car trips - driver and self	miles	26.0	23.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.014404
782	5	car trips - 2+ people with multiple end points	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	5	trips using public ground transportation	bags	19.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	6	bags of garbage disposed	bags	17.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
782	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
782	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
782	6	large items disposed	items	1.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0211
783	1	Household heating => 70F	hours	2.0	65.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.000872
783	1	Household heating < 70F	hours	9.0	88.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.007848
783	1	Use of heat pump	hours	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	1	Use of air conditioner	hours	12.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	2	shower - short	count	6.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	2	shower - long (> 3 min)	count	19.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	2	bath	count	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	2	wash-up	count	53.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	3	use of dishwasher	count	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	3	use of clothes washer	count	6.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	3	use of clothes dryer	count	1.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	3	use of  oven	count	12.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	3	use of self-clean feature of electric oven	count	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	4	TV/computer use	count	59.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	5	air travel - large plane	miles	3657.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0179	0.0	65.4603
783	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	5	car trips- self only	miles	318.0	60.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.17521799999999998
783	5	car trips - driver and self	miles	13.0	23.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.007202
783	5	car trips - 2+ people with multiple end points	miles	25.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.00885
783	5	trips using public ground transportation	bags	12.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	6	bags of garbage disposed	bags	22.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
783	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
783	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
783	6	large items disposed	items	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0422
784	1	Household heating => 70F	count	6.0	88.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.0026160000000000003
784	1	Household heating < 70F	count	5.0	70.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.00436
784	1	Use of heat pump	count	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	1	Use of air conditioner	count	28.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	2	shower - short	count	5.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	2	shower - long (> 3 min)	count	16.0	86.0	0.0	0.000149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002384
784	2	bath	count	0.0	14.0	0.0	0.0	0.0	0.000368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	2	wash-up	count	47.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	3	use of dishwasher	count	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	3	use of clothes washer	count	3.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	3	use of clothes dryer	count	4.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122	0.0	0.0	0.000488
784	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135	0.0	0.0	0.0
784	3	use of  oven	count	12.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0018
784	3	use of self-clean feature of electric oven	count	1.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	4	TV/computer use	count	59.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	0.0	0.0	0.000118
784	5	air travel - large plane	miles	3256.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	5	car trips- self only	miles	406.0	53.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.223706
784	5	car trips - driver and self	miles	25.0	25.0	0.0	0.0	0.0	0.0	0.000554	0.0	0.0	0.0	0.0	0.0	0.0	0.013850000000000001
784	5	car trips - 2+ people with multiple end points	miles	18.0	0.0	0.0	0.0	0.0	0.0	0.000354	0.0	0.0	0.0	0.0	0.0	0.0	0.006372
784	5	trips using public ground transportation	bags	15.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	6	bags of garbage disposed	bags	21.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	6	bags of recycling deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
784	6	bags of compost deposited (negative CF)	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0419	0.0
784	6	hazardous or electric items disposed	bags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0
784	6	large items disposed	items	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0211
785	1	Household heating => 70F	hours	7.0	93.0	0.0	0.0	0.0	0.0	0.0	0.000436	0.0	0.0	0.0	0.0	0.0	0.003052
785	1	Household heating < 70F	hours	6.0	71.0	0.0	0.0	0.0	0.0	0.0	0.000872	0.0	0.0	0.0	0.0	0.0	0.0052320000000000005
785	1	Use of heat pump	hours	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	1	Use of air conditioner	hours	22.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	2	shower - short	count	7.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	2	shower - long (> 3 min)	count	32.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	2	bath	count	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	2	wash-up	count	32.0	41.0	0.0	0.0	0.0	5.5e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176
785	3	use of dishwasher	count	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	3	use of clothes washer	count	5.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	3	use of clothes dryer	count	3.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	3	use of cooking range	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	3	use of  oven	count	9.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	3	use of self-clean feature of electric oven	count	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	3	Small kitchen appliance in the home	count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	4	TV/computer use	count	59.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	5	air travel - large plane	miles	2280.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	5	air travel - small  plane (<50 seats)	miles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	5	car trips- self only	miles	383.0	49.0	0.0	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.0	0.21103299999999997
